,url,domain,class
14531,kwebcommodolab.ru,kwebcommodolab,legit
14532,6o1gf2zk8y6w12p160a1mq0t0n.com,6o1gf2zk8y6w12p160a1mq0t0n,dga
14533,018a6998549c0782.adollangel.pe.kr,adollangel,legit
14534,tfvvomq.cc,tfvvomq,dga
14535,ww29.hbdfhdh.coom.in,coom,legit
14536,fronopust.com,fronopust,legit
14537,dualexpress.co.cc,dualexpress,legit
14538,ns3.noplano7.co.uk,noplano7,legit
14539,testdnk.com.ua,testdnk,legit
14540,ibcd.com.br,ibcd,legit
14541,cbvuddphg.com,cbvuddphg,dga
14542,errors.cloudmaxbox.com,cloudmaxbox,legit
14543,fuckibgreport.com,fuckibgreport,legit
14544,xdsnp.pm,xdsnp,legit
14545,ww29.ghsnha.coom.in,coom,legit
14546,horror-server.22web.org,22web,legit
14547,www.planetaestate.it,planetaestate,legit
14548,lostmymind887.ru,lostmymind887,legit
14549,laruryjuzycez.com,laruryjuzycez,dga
14550,qnnlrtinm.co.cc,qnnlrtinm,dga
14551,du01.in,du01,legit
14552,zyzsqkhjkqhomcmapi.ru,zyzsqkhjkqhomcmapi,dga
14553,enroll.rmtrain.com,rmtrain,legit
14554,gygshqh.co.cc,gygshqh,dga
14555,arcor.de,arcor,legit
14556,kolasoeg.ru,kolasoeg,legit
14557,utilatas.com,utilatas,legit
14558,sciola.in,sciola,legit
14559,hsysmmsyrqigvk.com,hsysmmsyrqigvk,dga
14560,blackmoneymatters.com,blackmoneymatters,legit
14561,linux546.vicp.cc,vicp,legit
14562,trigga.no-ip.org,no-ip,legit
14563,store.pillspharm24.com,pillspharm24,legit
14564,clickbelong.org,clickbelong,legit
14565,ggfilhodapu.no-ip.biz,no-ip,legit
14566,mildmask.co.cc,mildmask,legit
14567,zlodasten.fartit.com,fartit,legit
14568,2ggfilhodapu.no-ip.biz,no-ip,legit
14569,kexigulat.com,kexigulat,legit
14570,mx9p3.no-ip.org,no-ip,legit
14571,lzmocamziizttkttfa.com,lzmocamziizttkttfa,dga
14572,BKAHNDOBNMHLDCIJJAOKJECOMHEBNKGEPNCIFDBNKGDAMJFDNMFGOPGJOCHMPFI.PAJMCEMGIOFIPBJOCBNKGCAILCFLOKJODGNBHLADKDGFAOJHDGNFHOAGKODGNOG.GAOJIDBNIGAAIJNEHP.ns1.msffncsi.com,msffncsi,dga
14573,0n5.ru,0n5,legit
14574,smsch.org,smsch,legit
14575,tycalinumijotu.com,tycalinumijotu,legit
14576,ad.directrev.com,directrev,legit
14577,crl.startssl.com,startssl,legit
14578,utu0r6nfzx9.thepohzi.su,thepohzi,legit
14579,soulgroove.osa.pl,osa,legit
14580,hdlgmqmfhpgcydg.com,hdlgmqmfhpgcydg,dga
14581,mbeyroan.org,mbeyroan,legit
14582,muslim0.ddns.net,ddns,legit
14583,extremiie.no-ip.biz,no-ip,legit
14584,gjesdalbrass.no,gjesdalbrass,legit
14585,consciousnectarine.cx.cc,consciousnectarine,legit
14586,bivudywigana.com,bivudywigana,legit
14587,worldcore.co.cc,worldcore,legit
14588,kosmoaministrator.ru,kosmoaministrator,legit
14589,s1003689.experthost.com,experthost,legit
14590,www.stone.co.ua,www.stone,legit
14591,xsdvyfuaopltfxjzsp.ru,xsdvyfuaopltfxjzsp,dga
14592,wyvxmxnkkibgdxhv.com,wyvxmxnkkibgdxhv,dga
14593,xyccnkjufwagtlyy.ru,xyccnkjufwagtlyy,dga
14594,team.radiozeri.de,radiozeri,legit
14595,yxhkcofo.cz.cc,yxhkcofo,dga
14596,media.aaavit.com,aaavit,legit
14597,gamezzzz.compunass.biz,compunass,legit
14598,hijurefugeb.com,hijurefugeb,legit
14599,ldiogjdyyxacm.com,ldiogjdyyxacm,dga
14600,nursenextdoor.com,nursenextdoor,legit
14601,schlienkamp.de,schlienkamp,legit
14602,zer0day.co.cc,zer0day,legit
14603,im33.gulfup.com,gulfup,legit
14604,cdn1.downloadcrest.com,downloadcrest,legit
14605,arabwe-stats.com,arabwe-stats,legit
14606,pejozehywe.com,pejozehywe,dga
14607,kripsdroid.servepics.com,servepics,legit
14608,in.com,in,legit
14609,james7461.no-ip.org,no-ip,legit
14610,woqugotyn.com,woqugotyn,legit
14611,5brokenisgod.no-ip.info,no-ip,legit
14612,topprotocol.co.cc,topprotocol,legit
14613,installer.filebulldog.com,filebulldog,legit
14614,www.cangasdeonis.net,cangasdeonis,legit
14615,duzedory.com,duzedory,legit
14616,biesowo.gv.vg,biesowo,legit
14617,jagaxirecox.com,jagaxirecox,legit
14618,return.uk.domainnamesales.com,domainnamesales,legit
14619,drweb78.no-ip.org,no-ip,legit
14620,gaxuvanefi.com,gaxuvanefi,legit
14621,ellays.com,ellays,legit
14622,rwd.com,rwd,legit
14623,thiplpwllqexrctjby.com,thiplpwllqexrctjby,dga
14624,itshinch.chickenkiller.com,chickenkiller,legit
14625,cmkgelpqnfmymprcl.com,cmkgelpqnfmymprcl,dga
14626,pusharajmmm.zapto.org,zapto,legit
14627,searchplant.org,searchplant,legit
14628,1almostthere.no-ip.biz,no-ip,legit
14629,download.realtimegaming.com,realtimegaming,legit
14630,medica-wet.studiog9.pl,studiog9,legit
14631,gobfuafamwpp.com,gobfuafamwpp,dga
14632,bops.home.kg,home,legit
14633,www.girlliuxiaowei.com,girlliuxiaowei,legit
14634,steelfreebe3.com,steelfreebe3,legit
14635,elpida.no-ip.org,no-ip,legit
14636,greatdrifter.com,greatdrifter,legit
14637,snailbubble.co.com.au,snailbubble,legit
14638,kingfinearts.in,kingfinearts,legit
14639,swkex901.us,swkex901,dga
14640,urcvipmxqz.org,urcvipmxqz,dga
14641,owkuwapxmmh.click,owkuwapxmmh,dga
14642,qdctmdbqsgplvurnu.com,qdctmdbqsgplvurnu,dga
14643,nazcapictures.com,nazcapictures,legit
14644,zuzusutity.com,zuzusutity,legit
14645,extremerollerclub.com,extremerollerclub,legit
14646,key.91mt.com,91mt,legit
14647,lepanier-lb.com,lepanier-lb,legit
14648,serverannoying.in,serverannoying,legit
14649,infoodstuffshop.com,infoodstuffshop,legit
14650,kqjgcyfgt.org,kqjgcyfgt,dga
14651,2testhost76543.no-ip.org,no-ip,legit
14652,xnrbaykcstbofug.com,xnrbaykcstbofug,dga
14653,levelai.com,levelai,legit
14654,supermercadojuni.web102.f1.k8.com.br,supermercadojuni.web102.f1,legit
14655,76b895b8c40f9111.bathlala.com,bathlala,legit
14656,clickpalmdale.org,clickpalmdale,legit
14657,gfsgsd.edns.biz,edns,legit
14658,e-kagami.com,e-kagami,legit
14659,mirror.servehalflife.com,servehalflife,legit
14660,digicomfort.com,digicomfort,legit
14661,lysyvox.info,lysyvox,legit
14662,nbfplqkemrpedccrcyp.com,nbfplqkemrpedccrcyp,dga
14663,swsllmrehkajv.click,swsllmrehkajv,dga
14664,2darkcomit.no-ip.org,no-ip,legit
14665,vickyame.com,vickyame,legit
14666,blazes1604.no-ip.org,no-ip,legit
14667,garebon.myjino.ru,myjino,legit
14668,thusake.tv,thusake,legit
14669,vosuzaqyr.com,vosuzaqyr,dga
14670,htobertur.ru,htobertur,legit
14671,ilikeboats2889.likescandy.com,likescandy,legit
14672,hdeilqbhtj.com,hdeilqbhtj,dga
14673,recrutinha2014.com,recrutinha2014,legit
14674,z.edns.biz,edns,legit
14675,lnbujhpltayrjh.com,lnbujhpltayrjh,dga
14676,diskeeper-asia.com,diskeeper-asia,legit
14677,bitgale.com,bitgale,legit
14678,staticrr.sslsecure2.com,sslsecure2,legit
14679,api.magno44.com,magno44,legit
14680,treayxvaoaqol.com,treayxvaoaqol,dga
14681,ashlandpost.ce.ms,ashlandpost,legit
14682,phototype.com,phototype,legit
14683,odzzlkkl.com,odzzlkkl,dga
14684,server-21.lostping.net,lostping,legit
14685,catalogs-503872.com,catalogs-503872,legit
14686,383o.no-ip.biz,no-ip,legit
14687,xinjevgcdfddgrct.ru,xinjevgcdfddgrct,dga
14688,qexhfshwopfyjyujkzfr.com,qexhfshwopfyjyujkzfr,dga
14689,ogofocokow.com,ogofocokow,legit
14690,yolo2013.5gbfree.com,5gbfree,legit
14691,nynevyxaz.com,nynevyxaz,dga
14692,lastpast.no-ip.org,no-ip,legit
14693,loomist.nazwa.pl,nazwa,legit
14694,element8585.dyndns.biz,dyndns,legit
14695,cixeiteaj.com,cixeiteaj,legit
14696,www.kommunitypekalongan.com,kommunitypekalongan,legit
14697,www.shumamedia.com,shumamedia,legit
14698,islandbrides.org,islandbrides,legit
14699,bigtopmultimedia.net,bigtopmultimedia,legit
14700,trybesmart.in,trybesmart,legit
14701,jqiaedrhettmbknif.com,jqiaedrhettmbknif,dga
14702,stats.apps-update.com,apps-update,legit
14703,oluqpwl.info,oluqpwl,dga
14704,mallowager.site,mallowager,legit
14705,www.mafrasistemas.com.br,mafrasistemas,legit
14706,pressample.gv.vg,pressample,legit
14707,ehalgreka.ru,ehalgreka,legit
14708,logamohew.com,logamohew,legit
14709,clix.pt,clix,legit
14710,wgbdpgncsl.net,wgbdpgncsl,dga
14711,serveretc0036.no-ip.org,no-ip,legit
14712,www.crazyloader.com,crazyloader,legit
14713,samsgreatarts.com,samsgreatarts,legit
14714,darkproxmattiax.ddns.net,ddns,legit
14715,myprintshop.ssprojects.biz,ssprojects,legit
14716,axidnjlv.tv,axidnjlv,dga
14717,crl3.digicert.com,digicert,legit
14718,gyxanobevywog.com,gyxanobevywog,dga
14719,3vbot.no-ip.info,no-ip,legit
14720,dyd9qf154h76q.cloudfront.net,cloudfront,legit
14721,topnqvap.info,topnqvap,dga
14722,analyticslink.co.cc,analyticslink,legit
14723,ldyyuwwwgw.com,ldyyuwwwgw,dga
14724,sites.google.com,google,legit
14725,support.veterants.info,veterants,legit
14726,canwealeit.kz,canwealeit,legit
14727,johnwaky.biz,johnwaky,legit
14728,1462601108.net-testhdd.us,net-testhdd,legit
14729,lvssystemsinfos.org,lvssystemsinfos,legit
14730,pyduhomyc.com,pyduhomyc,legit
14731,dithd.com,dithd,legit
14732,fares.duckdns.org,duckdns,legit
14733,141307e0051b.weirden.com,weirden,legit
14734,turkhamami.vv.cc,turkhamami,legit
14735,hortonnovak.com,hortonnovak,legit
14736,adrif.sivispacemparabellum.com.ru,sivispacemparabellum,legit
14737,cdtuq.net,cdtuq,legit
14738,tcc.latsouthern.com,latsouthern,legit
14739,genie.co.uk,genie,legit
14740,worldfiles.co.cc,worldfiles,legit
14741,vepfx.ru,vepfx,legit
14742,iertubalinos.com,iertubalinos,legit
14743,zcrysishd.no-ip.org,no-ip,legit
14744,gimmgckpl.com,gimmgckpl,dga
14745,jajypyzuzidepo.com,jajypyzuzidepo,dga
14746,developers-peak.org,developers-peak,legit
14747,talentos.clicken1.com,clicken1,legit
14748,vemixserva55.in,vemixserva55,legit
14749,moz.no-ip.biz,no-ip,legit
14750,dgfjklnqadhsqndf.com,dgfjklnqadhsqndf,dga
14751,6venezuelas.no-ip.org,no-ip,legit
14752,1steez.no-ip.info,no-ip,legit
14753,inc.net,inc,legit
14754,vbgpntxp.cz.cc,vbgpntxp,dga
14755,ripplig.in,ripplig,legit
14756,yostat100.ru,yostat100,legit
14757,updateserver.net,updateserver,legit
14758,install.roamingrate.com,roamingrate,legit
14759,dcrat78.ddns.net,ddns,legit
14760,d9974672s-727804401.eu-west-1.elb.amazonaws.com,amazonaws,legit
14761,nicynajomypy.com,nicynajomypy,legit
14762,cmbocnufjwedynauvf.com,cmbocnufjwedynauvf,dga
14763,westsidechurch.org,westsidechurch,legit
14764,perceptioncollective.org,perceptioncollective,legit
14765,efenlep.usa.cc,usa,legit
14766,adrotate.se,adrotate,legit
14767,pcguarrantor-utility.com,pcguarrantor-utility,legit
14768,searchdepressed.org,searchdepressed,legit
14769,songman.no-ip.biz,no-ip,legit
14770,sdspex1020.com,sdspex1020,dga
14771,babdiqohltkvtvil.ru,babdiqohltkvtvil,dga
14772,fanfrenzies.com,fanfrenzies,legit
14773,tyjradio.ce.ms,tyjradio,legit
14774,grenzland-classic.de,grenzland-classic,legit
14775,newbohem.osa.pl,osa,legit
14776,ec2-107-22-250-134.compute-1.amazonaws.com,amazonaws,legit
14777,justmonitor.co.cc,justmonitor,legit
14778,blackshades.ru,blackshades,legit
14779,ns1.boxonline3.org,boxonline3,legit
14780,www.mbtranstur.com.br,mbtranstur,legit
14781,xyfefaviwamela.com,xyfefaviwamela,legit
14782,vypuqar.co.cc,vypuqar,dga
14783,brekkemotorsport.com,brekkemotorsport,legit
14784,xaftdwovbbtvt.com,xaftdwovbbtvt,dga
14785,b24shoeba3sa1hd3ivz140ev8b.org,b24shoeba3sa1hd3ivz140ev8b,dga
14786,tsxzz.super-promo.0518.pics,0518,legit
14787,www.duvarkapla.com,duvarkapla,legit
14788,static.programagno.com,programagno,legit
14789,egvqomxmea.com,egvqomxmea,dga
14790,player-158521.com,player-158521,legit
14791,kopffrei.net,kopffrei,legit
14792,pqova.ru,pqova,legit
14793,relectsdispla.net,relectsdispla,legit
14794,t.audience.network,audience,legit
14795,x.cc.st,x,legit
14796,highreview.co.cc,highreview,legit
14797,findacid.org,findacid,legit
14798,tofarom.co.cc,tofarom,legit
14799,dcgwwcnvnaalcrviddw.com,dcgwwcnvnaalcrviddw,dga
14800,quixnet.net,quixnet,legit
14801,widevegetables.cx.cc,widevegetables,legit
14802,download.betterinstaller.com,betterinstaller,legit
14803,031007e00535.kathell.com,kathell,legit
14804,curcharge.com,curcharge,legit
14805,l.desktoprecipe.com,desktoprecipe,legit
14806,theexiledtheory.no-ip.info,no-ip,legit
14807,magnievents.co.com.au,magnievents,legit
14808,insidious.pw,insidious,legit
14809,accuratefiles.com,accuratefiles,legit
14810,eewbwvjommryy.com,eewbwvjommryy,dga
14811,iuhqhbmq.net,iuhqhbmq,dga
14812,mfvgedcelh.com,mfvgedcelh,dga
14813,fjremwq.info,fjremwq,dga
14814,care2.com,care2,legit
14815,facebooksurvey.no-ip.biz,no-ip,legit
14816,xoklslsrquqnsngtviu.com,xoklslsrquqnsngtviu,dga
14817,yxgxikg.net,yxgxikg,dga
14818,jisoqamyse.com,jisoqamyse,dga
14819,xmkupdate.fe100.net,fe100,legit
14820,hgdhg.cz.cc,hgdhg,legit
14821,hhvgiwtwhk.at,hhvgiwtwhk,dga
14822,naijagurus.com,naijagurus,legit
14823,jcldivhns.fr,jcldivhns,dga
14824,www.funradio.fr,funradio,legit
14825,yparapojiv.com,yparapojiv,legit
14826,festival-mata.com,festival-mata,legit
14827,2.0.0.4200.2189801016.609047247.6144.4096.9207969d825a1cf2888da62ee95e5588a728a1066e5220634f.fivehundred.cm,fivehundred,legit
14828,cupdilvatj.kz,cupdilvatj,legit
14829,xzxccv.dns-dns.com,dns-dns,legit
14830,w3schools.com,w3schools,legit
14831,cath4choice.org,cath4choice,legit
14832,hovitavoriqofe.com,hovitavoriqofe,legit
14833,api-maps.yandex.ru,yandex,legit
14834,clrdqblhnsw.pl,clrdqblhnsw,dga
14835,d1.arcadetwist.com,arcadetwist,legit
14836,hdghsg.nl.ai,hdghsg,legit
14837,022807e0041f.gigaopia.net,gigaopia,legit
14838,ihgekguhkpklnmfjy.com,ihgekguhkpklnmfjy,dga
14839,roundtripzipbar.com,roundtripzipbar,legit
14840,lookmyeyes.info,lookmyeyes,legit
14841,calltheplumbers.net,calltheplumbers,legit
14842,1omglolz.no-ip.biz,no-ip,legit
14843,galaint.updatesecstorage.info,updatesecstorage,legit
14844,zkyjvre.com,zkyjvre,dga
14845,freeflashutilites.in,freeflashutilites,legit
14846,comcmdrun.com,comcmdrun,legit
14847,pqgjtqais.com,pqgjtqais,dga
14848,5moz.no-ip.biz,no-ip,legit
14849,aoiibtouhnv.com,aoiibtouhnv,dga
14850,mtsvp.com,mtsvp,legit
14851,botumvideo10.org,botumvideo10,legit
14852,blogaboutyou.ru,blogaboutyou,legit
14853,cefaery.com,cefaery,legit
14854,cdn.bubbledock.com,bubbledock,legit
14855,caponi.no-ip.biz,no-ip,legit
14856,hacklolpanda.cc,hacklolpanda,legit
14857,frfuxik.co.cc,frfuxik,dga
14858,cruiseaccident.com,cruiseaccident,legit
14859,www.oxide-dev.com,oxide-dev,legit
14860,4honorsolo.no-ip.biz,no-ip,legit
14861,augisegduscqoa.com,augisegduscqoa,legit
14862,stats.newinfoclientstack.com,newinfoclientstack,legit
14863,dl.vroumvroum.eu,vroumvroum,legit
14864,myredhour.com,myredhour,legit
14865,freeengine.co.cc,freeengine,legit
14866,mechagarage.cu.cc,mechagarage,legit
14867,api.v2.sslsecure4.com,sslsecure4,legit
14868,skreklama.lt,skreklama,legit
14869,khjkqhomcmapiuig.ru,khjkqhomcmapiuig,dga
14870,dlfr.pctuto.com,pctuto,legit
14871,dowparat1.duckdns.org,duckdns,legit
14872,typepad.com,typepad,legit
14873,126hnth.cdn24.fileshostingbest.com,fileshostingbest,legit
14874,aecsztodxcauezvwv.com,aecsztodxcauezvwv,dga
14875,www.searchdear.com,searchdear,legit
14876,andribus.com,andribus,legit
14877,870tchtkwu8uz4panlwk36av.net,870tchtkwu8uz4panlwk36av,dga
14878,d24u51ac8ybaqu.cloudfront.net,cloudfront,legit
14879,effectivebell.co.cc,effectivebell,legit
14880,tqcnssvbf.com,tqcnssvbf,dga
14881,yourcyrus.cx.cc,yourcyrus,legit
14882,cdn-download.plus500.com,plus500,legit
14883,ns1.chopzones.net,chopzones,legit
14884,projecthax.no-ip.org,no-ip,legit
14885,sscomputing.com,sscomputing,legit
14886,supersealni.com,supersealni,legit
14887,cratefromlf.no-ip.org,no-ip,legit
14888,lonelyday04.in,lonelyday04,legit
14889,0146d97494e0c7fe.asktom.co.kr,asktom,legit
14890,niceplan.co.cc,niceplan,legit
14891,malone2000.no-ip.org,no-ip,legit
14892,redeflv.no-ip.org,no-ip,legit
14893,vwbszipqtzowetr.com,vwbszipqtzowetr,dga
14894,ygcirnvwyuam.com,ygcirnvwyuam,dga
14895,searchalready.org,searchalready,legit
14896,update.bittorrent.com,bittorrent,legit
14897,tedowyhubal.com,tedowyhubal,legit
14898,huxogelew.com,huxogelew,legit
14899,ampndesignclients.com,ampndesignclients,legit
14900,developer.java.sun.com,sun,legit
14901,premium.jsn22.com,jsn22,legit
14902,guoqsxtyzzk.com,guoqsxtyzzk,dga
14903,api.v2.madodls.com,madodls,legit
14904,vwr-inc.com,vwr-inc,legit
14905,radian-solutions.com,radian-solutions,legit
14906,bestwenatcheechiropractic.com,bestwenatcheechiropractic,legit
14907,wowsfhnnvlwhlotryvh.com,wowsfhnnvlwhlotryvh,dga
14908,ziggy.no-ip.org,no-ip,legit
14909,safeshield.co.cc,safeshield,legit
14910,dfjdkmfrubfn4r2334mfrrmf.info,dfjdkmfrubfn4r2334mfrrmf,dga
14911,tuwexanafucir.com,tuwexanafucir,legit
14912,ygshlzxghxy.com,ygshlzxghxy,dga
14913,smboy.su,smboy,legit
14914,www.kko-appli.com,kko-appli,legit
14915,motixubut.com,motixubut,legit
14916,bobbind.com,bobbind,legit
14917,19.bodysculptcellulaze.com,bodysculptcellulaze,legit
14918,silk.epac.to,epac,legit
14919,4evergames.nl,4evergames,legit
14920,puxlozqubaja.com,puxlozqubaja,dga
14921,maketags.in,maketags,legit
14922,rirqusuxqo.kz,rirqusuxqo,dga
14923,ashleyparty.fileave.com,fileave,legit
14924,contrawler.no-ip.biz,no-ip,legit
14925,jemoeder.chickenkiller.com,chickenkiller,legit
14926,rupdate.rambler.ru,rambler,legit
14927,log.sfrbeaconinstall.com.s3.amazonaws.com,amazonaws,legit
14928,vc.facemoodsreport.com,facemoodsreport,legit
14929,porno-of.com,porno-of,legit
14930,4blueshades.no-ip.org,no-ip,legit
14931,x4j89kmbxh.batarryreanimayion.com,batarryreanimayion,legit
14932,zjwceimakuvaieqxzdi.com,zjwceimakuvaieqxzdi,dga
14933,clicknaperville.org,clicknaperville,legit
14934,enginevalue.co.cc,enginevalue,legit
14935,kytevaviqopoci.com,kytevaviqopoci,legit
14936,cmjc.whhcd.info,whhcd,legit
14937,fsk.at,fsk,legit
14938,rydeheg.info,rydeheg,legit
14939,100-pics.org,100-pics,legit
14940,download.veterants.info,veterants,legit
14941,saluzhee.com,saluzhee,legit
14942,area72aa.org,area72aa,legit
14943,realram.no-ip.biz,no-ip,legit
14944,www.fruchtmanlegal.com,fruchtmanlegal,legit
14945,wiki-67831.com,wiki-67831,legit
14946,opiumnikom.net,opiumnikom,legit
14947,toolkit.shieldapps.info,shieldapps,legit
14948,leqnxekmi.com,leqnxekmi,dga
14949,stat.rambler.ru,rambler,legit
14950,summitspot.net,summitspot,legit
14951,supecikasagynu.com,supecikasagynu,legit
14952,6klu7chzbs.info,6klu7chzbs,dga
14953,1462795067.httpsea.com,httpsea,dga
14954,modelity.com,modelity,legit
14955,mxfuhasvk.com,mxfuhasvk,dga
14956,neqazezyjih.com,neqazezyjih,dga
14957,ouedknouz.com,ouedknouz,legit
14958,cefbsujyc.ru,cefbsujyc,dga
14959,bidonplane.cu.cc,bidonplane,legit
14960,5own3d-private.no-ip.org,no-ip,legit
14961,assembledandroidtoios.pro,assembledandroidtoios,legit
14962,3aa1.no-ip.info,no-ip,legit
14963,xnpotcyk.com,xnpotcyk,legit
14964,e.eastmoon.pl,eastmoon,legit
14965,ibojvbjpgaumzb.com,ibojvbjpgaumzb,dga
14966,sdmefn.ru,sdmefn,legit
14967,stratum.give-me-ltc.com,give-me-ltc,legit
14968,rtlwqvhwuisfnery.com,rtlwqvhwuisfnery,dga
14969,Lelystad.NL.EU.UnderNet.Org,UnderNet,legit
14970,pcquit.co.cc,pcquit,legit
14971,www.dama-suka.ru,dama-suka,legit
14972,georgiew.gv.vg,georgiew,legit
14973,bayi.numberoneenglish.com,numberoneenglish,legit
14974,ns7.torinom5.co.uk,torinom5,legit
14975,qoxomyjomaj.com,qoxomyjomaj,legit
14976,hafugosek.com,hafugosek,legit
14977,losajabevyjydu.com,losajabevyjydu,dga
14978,hdgh.coom.in,coom,legit
14979,oryxrat123.zapto.org,zapto,legit
14980,www.tweakazon.com,tweakazon,legit
14981,2musicaonline.com,2musicaonline,legit
14982,ipv6.ipwhois.org.uk,ipwhois,legit
14983,fonts.googleapis.com,googleapis,legit
14984,1463632602.net-testhdd.us,net-testhdd,legit
14985,akadanca.net,akadanca,legit
14986,bqjudwzojqhdzkxl.com,bqjudwzojqhdzkxl,dga
14987,46aff3.api.socdn.com,socdn,legit
14988,vanguardpkg.com,vanguardpkg,legit
14989,nioprat.zipto.org,zipto,legit
14990,computer-comfort.nlmodules,nlmodules,legit
14991,jeeep.no-ip.org,no-ip,legit
14992,rotehyhidixa.com,rotehyhidixa,legit
14993,findthese.org,findthese,legit
14994,reliable-dns.co.uk,reliable-dns,legit
14995,mystream.myftp.org,myftp,legit
14996,p2h.in,p2h,legit
14997,simplycomics.com,simplycomics,legit
14998,231407e0050d.husseta.com,husseta,legit
14999,httpeye.com,httpeye,legit
15000,defenderfeed.co.cc,defenderfeed,legit
15001,siurbedark.zapto.org,zapto,legit
15002,searchbehavior.org,searchbehavior,legit
15003,cxkqndbm.biz,cxkqndbm,dga
15004,MKNEMOOBCBEHNELJIEBOJHBBKKDEDOIBGLOEIOBILBFLOEIOBILBELNEHOBIJBC.LOEHOAIKBDLMEGOPHJBDLMEOAHLAFKODIACJLCFLOEIMBFLPEIOBILBCKBHLADK.MDGNAHKADKLDENNGJA.ns1.msffncsi.com,msffncsi,dga
15005,msasys.com,msasys,legit
15006,nbot.no-ip.biz,no-ip,legit
15007,brt1414.com,brt1414,dga
15008,nypucevys.com,nypucevys,dga
15009,plus.smtp.mail.yahoo.com,yahoo,legit
15010,1helloo1869.zapto.org,zapto,legit
15011,nmnoig.org,nmnoig,legit
15012,deirdremccloskey.org,deirdremccloskey,legit
15013,hiserhvrx.co.cc,hiserhvrx,legit
15014,moguchii.com,moguchii,legit
15015,updateceb.zapto.org,zapto,legit
15016,loadflashcode.in,loadflashcode,legit
15017,marktwain.net,marktwain,legit
15018,bril.no-ip.biz,no-ip,legit
15019,ping.ginoplayer.com,ginoplayer,legit
15020,www.tcrwharen.homepage.t-online.de,t-online,legit
15021,loseweightwithmysite.com,loseweightwithmysite,legit
15022,splatstep.com,splatstep,legit
15023,kouchulu.cu.cc,kouchulu,legit
15024,choinki-pinus.com,choinki-pinus,legit
15025,flashpile.in,flashpile,legit
15026,clickbeta.ru,clickbeta,legit
15027,vibatdugv.com,vibatdugv,legit
15028,badgrapefruit.dumb1.com,dumb1,legit
15029,foledahehofij.com,foledahehofij,legit
15030,103i9l61nqljw0xrxaof1jrxcsd.com,103i9l61nqljw0xrxaof1jrxcsd,dga
15031,plottersplus.co.uk,plottersplus,legit
15032,crhgaxsejh.com,crhgaxsejh,dga
15033,rarbor.com,rarbor,legit
